1428497533.000000, IBI
37.095448,0.812537
37.907985,0.812537
38.814277,0.906291
39.736194,0.921917
40.626860,0.890666
41.439397,0.812537
42.236308,0.796911
43.158226,0.921917
44.111394,0.953169
45.064563,0.953169
45.892726,0.828163
46.720889,0.828163
47.549052,0.828163
48.439717,0.890666
49.330383,0.890666
50.127295,0.796911
50.924206,0.796911
51.783620,0.859414
56.549464,0.875040
57.424504,0.875040
58.283918,0.859414
59.080829,0.796911
59.924618,0.843789
60.924664,1.000046
61.940335,1.015671
62.799750,0.859414
63.737293,0.937543
64.690461,0.953169
65.534250,0.843789
66.315536,0.781286
67.174950,0.859414
68.128119,0.953169
69.065661,0.937543
70.034456,0.968794
71.034502,1.000046
71.940793,0.906291
72.753330,0.812537
73.597119,0.843789
74.472159,0.875040
75.300322,0.828163
76.097233,0.796911
76.987899,0.890666
77.941068,0.953169
78.784856,0.843789
79.753651,0.968794
80.706819,0.953169
81.581859,0.875040
82.347519,0.765660
92.410480,0.875040
93.238643,0.828163
94.035554,0.796911
94.894969,0.859414
95.754383,0.859414
96.566920,0.812537
97.316955,0.750034
98.113866,0.796911
98.926403,0.812537
99.785818,0.859414
100.567103,0.781286
101.379641,0.812537
102.317183,0.937543
103.301604,0.984420
104.176644,0.875040
105.004807,0.828163
105.926724,0.921917
106.817389,0.890666
107.723681,0.906291
108.520592,0.796911
109.333130,0.812537
110.208170,0.875040
111.161338,0.953169
112.005127,0.843789
112.880167,0.875040
113.817710,0.937543
114.755253,0.937543
115.599041,0.843789
116.489707,0.890666
117.349122,0.859414
118.161659,0.812537
118.958570,0.796911
119.802359,0.843789
120.677399,0.875040
121.505562,0.828163
122.302473,0.796911
123.224391,0.921917
124.177559,0.953169
125.036973,0.859414
125.865136,0.828163
126.787054,0.921917
127.724597,0.937543
128.537134,0.812537
129.380922,0.843789
130.302840,0.921917
131.209131,0.906291
132.021668,0.812537
132.881083,0.859414
133.756123,0.875040
134.584285,0.828163
135.459326,0.875040
136.365617,0.906291
137.225031,0.859414
138.053194,0.828163
138.943860,0.890666
139.803274,0.859414
140.600186,0.796911
141.428349,0.828163
142.334640,0.906291
143.272183,0.937543
144.100346,0.828163
144.928509,0.828163
145.834800,0.906291
146.772343,0.937543
147.631758,0.859414
148.444295,0.812537
149.319335,0.875040
150.241252,0.921917
151.116292,0.875040
151.913204,0.796911
152.788244,0.875040
153.694535,0.906291
154.647704,0.953169
155.475867,0.828163
156.319655,0.843789
157.194695,0.875040
158.100987,0.906291
158.944776,0.843789
159.819816,0.875040
160.710481,0.890666
161.601147,0.890666
162.398059,0.796911
172.554774,0.906291
190.789984,0.812537
191.618146,0.828163
192.524438,0.906291
193.415104,0.890666
194.212015,0.796911
195.055804,0.843789
195.930844,0.875040
196.837135,0.906291
197.665298,0.828163
198.493461,0.828163
199.352875,0.859414
200.274793,0.921917
201.118581,0.843789
202.024873,0.906291
202.978041,0.953169
230.182412,0.843789
230.994949,0.812537
231.776235,0.781286
232.651275,0.875040
233.573192,0.921917
234.385729,0.812537
235.182641,0.796911
236.057681,0.875040
236.979598,0.921917
237.807761,0.828163
238.604672,0.796911
239.479712,0.875040
240.417255,0.937543
241.339172,0.921917
242.136084,0.796911
242.995498,0.859414
243.917415,0.921917
244.823707,0.906291
245.651870,0.828163
246.526910,0.875040
247.495704,0.968794
248.448873,0.953169
249.277036,0.828163
250.198953,0.921917
251.089619,0.890666
251.964659,0.875040
252.777196,0.812537
253.652236,0.875040
254.542902,0.890666
261.808859,0.765660
262.637022,0.828163
263.543314,0.906291
264.527734,0.984420
265.480902,0.953169
274.106297,1.000046
274.981337,0.875040
275.778249,0.796911
276.684540,0.906291
277.622083,0.937543
278.512749,0.890666
279.294035,0.781286
280.153449,0.859414
281.044115,0.890666
282.012909,0.968794
282.903575,0.890666
283.716112,0.812537
284.638029,0.921917
285.622449,0.984420
286.622495,1.000046
287.560038,0.937543
288.356950,0.796911
306.467154,0.859414
307.357819,0.890666
308.279737,0.921917
309.170402,0.890666
309.967314,0.796911
310.764225,0.796911
311.576762,0.812537
312.420551,0.843789
313.295591,0.875040
314.092503,0.796911
314.936291,0.843789
315.795706,0.859414
316.717623,0.921917
331.390169,0.750034
332.171455,0.781286
332.952741,0.781286
333.796530,0.843789
334.562190,0.765660
335.359101,0.796911
336.171638,0.812537
337.015427,0.843789
337.890467,0.875040
338.703004,0.812537
339.531167,0.828163
361.157157,0.765660
361.907191,0.750034
362.625974,0.718783
363.407260,0.781286
364.251049,0.843789
365.172966,0.921917
366.110509,0.937543
367.016800,0.906291
367.923092,0.906291
368.829383,0.906291
369.735675,0.906291
370.548212,0.812537
371.313872,0.765660
385.564524,0.890666
386.455190,0.890666
387.330230,0.875040
388.205270,0.875040
388.986556,0.781286
389.767842,0.781286
