1426082579.000000, 1426082579.000000, 1426082579.000000
32.000000, 32.000000, 32.000000
-21,31,52
-21,31,51
-21,32,51
-21,33,50
-21,33,50
-22,34,51
-22,32,50
-22,31,50
-21,31,52
-21,31,52
-23,30,52
-23,30,52
-23,30,52
-19,31,54
-17,31,53
-18,32,48
-17,34,48
-17,35,49
-16,37,52
-15,35,52
-16,34,51
-17,33,51
-19,32,51
-20,33,51
-24,35,49
-25,37,48
-25,39,46
-21,39,47
-20,37,47
-20,34,47
-21,33,47
-21,35,50
-21,35,50
-21,36,49
-20,35,48
-21,35,48
-21,35,49
-22,35,49
-22,35,49
-22,35,49
-22,35,49
-21,34,49
-22,34,48
-22,34,49
-22,35,49
-21,35,49
-21,35,49
-22,35,49
-22,34,49
-21,34,49
-21,35,48
-22,35,48
-22,35,49
-22,35,49
-21,34,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-22,35,49
-22,35,49
-22,35,49
-22,34,49
-22,34,49
-22,35,49
-22,34,49
-21,34,49
-21,34,49
-22,34,49
-22,34,49
-22,35,49
-22,35,49
-21,35,49
-22,34,48
-22,35,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-22,35,49
-22,34,48
-22,35,49
-22,35,49
-22,34,49
-22,34,48
-22,35,49
-22,35,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-22,34,49
-23,34,49
-22,34,49
-22,34,49
-23,35,48
-23,35,49
-22,34,49
-23,34,49
-23,33,49
-23,33,49
-22,33,49
-23,34,49
-22,34,49
-23,34,49
-23,34,49
-23,33,49
-23,34,49
-23,33,50
-23,33,50
-22,33,50
-23,33,49
-22,33,50
-23,33,49
-23,34,49
-23,34,49
-23,33,49
-23,33,49
-23,33,49
-23,33,50
-22,33,50
-23,33,49
-23,33,49
-23,33,49
-23,33,49
-22,34,49
-23,34,49
-23,33,49
-23,33,49
-23,34,49
-23,34,49
-23,33,49
-23,33,49
-23,33,49
-23,33,49
-23,34,49
-23,34,49
-22,33,49
-23,33,49
-23,34,49
-23,33,49
-23,33,50
-23,32,49
-23,33,49
-23,33,49
-23,34,49
-23,33,49
-23,34,49
-23,33,50
-23,33,49
-23,33,49
-23,34,49
-23,34,49
-23,33,49
-22,33,49
-23,33,50
-22,33,50
-23,33,49
-23,34,49
-23,34,49
-23,33,49
-23,33,49
-23,33,50
-22,33,50
-23,33,50
-22,33,50
-23,33,49
-22,33,49
-23,33,49
-23,33,49
-23,33,50
-23,33,50
-22,33,50
-23,33,49
-22,34,49
-22,34,50
-23,33,49
-23,33,50
-22,33,50
-22,33,50
-22,33,49
-22,34,49
-23,34,49
-22,33,49
-23,33,49
-22,33,49
-23,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,49
-23,34,49
-22,33,50
-22,33,49
-22,33,49
-22,33,50
-22,33,49
-22,33,49
-22,33,49
-22,34,50
-23,33,50
-22,33,50
-23,33,50
-22,33,50
-22,33,50
-22,33,50
-22,34,49
-22,34,49
-22,33,49
-22,33,49
-22,33,50
-22,33,50
-22,32,50
-22,32,50
-22,33,50
-22,33,50
-22,34,50
-22,33,49
-23,33,49
-22,33,50
-22,32,50
-22,33,50
-22,33,49
-22,33,49
-22,34,50
-22,33,50
-22,33,50
-22,32,50
-22,33,50
-22,33,50
-22,33,49
-22,34,49
-22,33,50
-22,33,49
-22,33,50
-22,33,50
-22,32,50
-22,32,50
-22,33,50
-22,33,50
-22,33,49
-23,33,49
-22,33,49
-22,33,50
-22,33,50
-22,33,49
-22,33,49
-22,34,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,49
-22,33,49
-22,33,49
-22,33,50
-22,33,50
-22,32,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,49
-22,33,50
-22,33,50
-22,32,49
-23,33,49
-22,34,50
-23,33,49
-22,33,50
-22,32,50
-22,33,50
-22,33,50
-22,34,49
-22,33,49
-22,33,49
-23,33,49
-22,33,50
-22,33,50
-22,33,50
-23,32,50
-22,32,50
-22,33,50
-22,33,49
-23,33,49
-22,33,49
-22,33,50
-22,33,49
-23,33,49
-22,33,50
-23,33,50
-22,33,49
-22,33,50
-22,33,50
-22,33,49
-23,33,49
-23,33,49
-22,33,50
-23,33,49
-23,33,49
-23,33,50
-22,33,50
-22,33,50
-23,33,49
-22,34,50
-22,33,50
-23,32,50
-23,32,50
-22,33,50
-22,33,50
-22,33,49
-22,33,49
-22,34,50
-22,34,50
-22,34,50
-22,32,50
-22,32,50
-22,32,50
-22,33,50
-22,34,49
-22,33,49
-22,33,49
-22,32,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,50
-22,33,50
-22,33,49
-22,33,50
-22,33,50
-22,33,50
-22,32,50
-22,33,49
-22,34,50
-22,33,50
-22,33,50
-22,32,50
-22,32,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,32,50
-22,32,50
-22,32,50
-22,32,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,33,50
-22,32,50
-22,33,50
-22,33,50
-22,33,50
-22,33,49
-22,33,50
-22,33,49
-22,33,50
-22,33,50
-22,32,50
-22,32,50
-23,33,50
-23,33,49
-22,34,49
-24,33,50
-23,32,53
-21,40,53
-20,41,53
-21,45,52
-22,49,50
-23,51,48
-27,49,45
-27,38,41
-26,31,40
-29,27,38
-36,28,36
-39,15,36
-39,11,35
-39,5,35
-39,1,40
-39,0,42
-40,3,42
-34,16,53
-28,14,55
-32,9,53
-35,-5,57
-37,-7,61
-34,-5,56
-34,2,56
-33,8,60
-34,13,61
-32,11,60
-34,10,58
-32,12,60
-29,15,58
-29,8,54
-31,8,56
-31,12,60
-31,13,60
-30,13,59
-28,17,61
-27,15,60
-29,13,61
-33,14,60
-35,13,54
-32,7,52
-28,-3,50
-26,-1,46
-25,-5,43
-25,-10,44
-27,-11,47
-24,-12,42
-19,-16,43
-12,-27,46
-11,-29,47
-12,-31,50
-13,-35,64
-13,-33,68
-13,-27,69
-9,-26,74
1,-24,79
5,-13,79
4,-20,76
3,-14,73
0,-6,68
-2,-12,63
-2,-18,63
-5,-20,56
-5,-20,55
-3,-18,57
-1,-12,59
-1,-11,62
-4,-13,64
-2,-15,66
-2,-11,62
-3,-11,61
-2,-13,64
-1,-15,66
-1,-18,64
-1,-14,61
-1,-14,61
-1,-12,61
-2,-9,62
-1,-8,64
