1428498493.000000, IBI
52.939923,0.828163
53.736835,0.796911
54.518121,0.781286
55.346283,0.828163
56.174446,0.828163
56.940106,0.765660
57.737018,0.796911
58.455801,0.718783
59.174584,0.718783
59.846489,0.671906
60.534021,0.687531
61.205927,0.671906
61.862207,0.656280
68.956281,0.812537
69.768819,0.812537
70.518853,0.750034
71.253262,0.734409
71.956419,0.703157
72.659576,0.703157
73.393985,0.734409
74.097142,0.703157
74.831550,0.734409
75.597210,0.765660
76.440999,0.843789
77.269162,0.828163
78.112951,0.843789
78.956739,0.843789
79.769276,0.812537
80.534936,0.765660
81.347474,0.812537
82.222514,0.875040
83.128805,0.906291
83.972594,0.843789
84.738254,0.765660
85.503914,0.765660
86.269574,0.765660
126.443288,0.812537
127.193322,0.750034
127.990234,0.796911
128.818397,0.828163
129.584057,0.765660
130.380968,0.796911
131.224757,0.843789
132.037294,0.812537
132.802954,0.765660
133.615491,0.812537
134.412403,0.796911
135.224940,0.812537
165.773213,0.765660
166.570125,0.796911
167.413913,0.843789
168.257702,0.843789
203.931210,0.828163
204.759373,0.828163
205.571910,0.812537
206.321944,0.750034
207.103230,0.781286
207.978270,0.875040
208.743930,0.765660
269.371705,0.828163
270.137365,0.765660
270.918651,0.781286
271.699937,0.781286
272.543725,0.843789
273.309386,0.765660
274.121923,0.812537
274.934460,0.812537
275.762623,0.828163
276.559534,0.796911
277.356446,0.796911
278.168983,0.812537
278.965894,0.796911
279.700303,0.734409
280.481589,0.781286
281.231623,0.750034
282.028535,0.796911
282.794195,0.765660
283.559855,0.765660
284.325515,0.765660
285.106801,0.781286
285.888086,0.781286
286.622495,0.734409
287.388155,0.765660
288.138189,0.750034
288.872598,0.734409
289.591381,0.718783
290.325789,0.734409
291.028947,0.703157
291.763355,0.734409
292.482138,0.718783
293.185295,0.703157
293.888453,0.703157
294.575984,0.687531
295.326018,0.750034
296.091678,0.765660
296.904216,0.812537
297.716753,0.812537
298.513664,0.796911
299.232447,0.718783
300.013733,0.781286
300.763767,0.750034
301.545053,0.781286
302.295087,0.750034
303.013870,0.718783
303.732653,0.718783
304.467062,0.734409
305.232722,0.765660
306.045259,0.812537
306.857796,0.812537
307.701585,0.843789
391.408541,0.875040
392.252330,0.843789
393.158622,0.906291
393.908656,0.750034
394.705567,0.796911
395.518105,0.812537
396.330642,0.812537
397.143179,0.812537
397.971342,0.828163
398.768253,0.796911
399.565165,0.796911
400.315199,0.750034
401.096485,0.781286
401.909022,0.812537
402.737185,0.828163
403.627851,0.890666
404.534142,0.906291
405.424808,0.890666
406.315474,0.890666
407.190514,0.875040
407.956174,0.765660
408.690583,0.734409
409.409365,0.718783
410.237528,0.828163
411.206323,0.968794
412.300123,1.093800
413.300169,1.000046
414.128331,0.828163
415.034623,0.906291
